id,name,latitude,longitude,rating,current_crowd
1272,Cafe_1272,25.059339,121.59322,4.1,57
1273,Cafe_1273,25.056391,121.511063,3.9,71
1274,Cafe_1274,25.084771,121.50121,3.2,90
1275,Cafe_1275,25.079474,121.548708,4.4,29
1276,Cafe_1276,25.021542,121.529761,4.7,25
1277,Cafe_1277,25.035556,121.536667,3.6,87
1278,Cafe_1278,25.085376,121.516785,3.9,86
1279,Cafe_1279,25.031191,121.552713,4.7,94
1280,Cafe_1280,25.056274,121.586179,4.5,52
1281,Cafe_1281,25.073644,121.506216,3.5,94
1282,Cafe_1282,25.069898,121.507117,3.3,0
1283,Cafe_1283,25.057377,121.596305,4.0,81
1284,Cafe_1284,25.054085,121.559803,4.0,5
1285,Cafe_1285,25.097436,121.532178,4.5,87
1286,Cafe_1286,25.046045,121.551053,3.1,38
1287,Cafe_1287,25.02363,121.559774,3.3,50
1288,Cafe_1288,25.052853,121.549528,4.4,20
1289,Cafe_1289,25.09026,121.594943,4.7,25
1290,Cafe_1290,25.063344,121.509804,3.3,23
1291,Cafe_1291,25.085316,121.561962,3.5,16
1292,Cafe_1292,25.078398,121.512988,4.4,5
1293,Cafe_1293,25.048672,121.575523,4.7,84
1294,Cafe_1294,25.081222,121.529665,3.8,76
1295,Cafe_1295,25.039644,121.531262,3.9,5
1296,Cafe_1296,25.025662,121.509333,3.9,94
1297,Cafe_1297,25.022598,121.582404,3.0,96
1298,Cafe_1298,25.074863,121.579049,4.4,47
1299,Cafe_1299,25.066339,121.567144,3.4,54
1300,Cafe_1300,25.099292,121.513941,5.0,100
1301,Cafe_1301,25.074045,121.536789,3.8,44
1302,Cafe_1302,25.054339,121.579419,3.2,71
1303,Cafe_1303,25.034641,121.507954,4.3,98
1304,Cafe_1304,25.098379,121.595699,3.9,9
1305,Cafe_1305,25.035705,121.574036,3.1,40
1306,Cafe_1306,25.094505,121.570391,3.9,86
1307,Cafe_1307,25.056366,121.511174,4.6,3
1308,Cafe_1308,25.029561,121.562729,3.5,60
1309,Cafe_1309,25.071805,121.572646,4.1,87
1310,Cafe_1310,25.092807,121.531754,4.7,78
1311,Cafe_1311,25.034795,121.535871,3.1,33
1312,Cafe_1312,25.050388,121.548174,3.6,91
1313,Cafe_1313,25.077838,121.584689,4.3,16
1314,Cafe_1314,25.06138,121.548171,3.4,24
1315,Cafe_1315,25.093058,121.530851,3.9,30
1316,Cafe_1316,25.058835,121.538403,5.0,92
1317,Cafe_1317,25.051514,121.592913,4.1,4
1318,Cafe_1318,25.031392,121.535738,5.0,0
1319,Cafe_1319,25.025775,121.554494,3.5,53
1320,Cafe_1320,25.069626,121.583464,4.8,11
1321,Cafe_1321,25.070028,121.589767,3.6,85
1322,Cafe_1322,25.099285,121.53891,3.2,76
1323,Cafe_1323,25.088417,121.593247,4.1,67
1324,Cafe_1324,25.020278,121.538111,4.3,19
1325,Cafe_1325,25.071017,121.586157,3.5,6
1326,Cafe_1326,25.056659,121.585255,4.3,93
1327,Cafe_1327,25.082798,121.501831,4.1,24
1328,Cafe_1328,25.034178,121.535836,3.6,31
1329,Cafe_1329,25.067298,121.500582,4.1,73
1330,Cafe_1330,25.07428,121.507398,4.6,24
1331,Cafe_1331,25.075783,121.526656,3.3,43
1332,Cafe_1332,25.061304,121.593343,3.1,60
1333,Cafe_1333,25.06886,121.507503,4.6,22
1334,Cafe_1334,25.088672,121.587014,3.7,89
1335,Cafe_1335,25.023813,121.579073,4.6,66
1336,Cafe_1336,25.081669,121.578379,3.4,41
1337,Cafe_1337,25.099915,121.500601,4.1,18
1338,Cafe_1338,25.048464,121.52304,4.8,97
1339,Cafe_1339,25.051179,121.592171,3.4,57
1340,Cafe_1340,25.052312,121.575657,3.5,22
1341,Cafe_1341,25.033642,121.502498,5.0,36
1342,Cafe_1342,25.054563,121.594156,3.3,68
1343,Cafe_1343,25.083769,121.552042,4.7,55
1344,Cafe_1344,25.035538,121.509193,3.7,87
1345,Cafe_1345,25.087645,121.560089,4.1,82
1346,Cafe_1346,25.035917,121.566458,4.6,49
1347,Cafe_1347,25.054457,121.513704,4.1,98
1348,Cafe_1348,25.088254,121.596483,4.3,28
1349,Cafe_1349,25.07867,121.545106,3.1,87
1350,Cafe_1350,25.067683,121.567702,4.3,6
1351,Cafe_1351,25.026644,121.506962,4.7,28
1352,Cafe_1352,25.046691,121.534052,3.2,39
1353,Cafe_1353,25.038331,121.561379,4.9,24
1354,Cafe_1354,25.023847,121.548604,4.0,51
1355,Cafe_1355,25.098918,121.515906,3.2,89
1356,Cafe_1356,25.088262,121.535955,4.5,1
1357,Cafe_1357,25.080076,121.596042,4.3,18
1358,Cafe_1358,25.076221,121.57904,4.7,46
1359,Cafe_1359,25.026261,121.583158,3.9,25
1360,Cafe_1360,25.029175,121.520303,4.1,13
1361,Cafe_1361,25.033131,121.577747,3.2,84
1362,Cafe_1362,25.067369,121.572655,5.0,13
1363,Cafe_1363,25.063016,121.503586,3.8,91
1364,Cafe_1364,25.086352,121.590113,4.2,77
1365,Cafe_1365,25.082122,121.530707,4.2,54
1366,Cafe_1366,25.058358,121.599447,4.5,41
1367,Cafe_1367,25.046935,121.507912,4.4,18
1368,Cafe_1368,25.065993,121.508254,4.3,30
1369,Cafe_1369,25.034419,121.550492,4.5,63
1370,Cafe_1370,25.07501,121.53626,4.7,50
1371,Cafe_1371,25.092087,121.59655,4.9,90
1372,Cafe_1372,25.089166,121.504331,4.5,68
1373,Cafe_1373,25.063505,121.593145,4.8,65
1374,Cafe_1374,25.083449,121.574722,4.6,31
1375,Cafe_1375,25.089437,121.536144,3.9,74
1376,Cafe_1376,25.083339,121.593304,3.6,6
1377,Cafe_1377,25.086359,121.502435,5.0,62
1378,Cafe_1378,25.081723,121.517928,4.5,93
1379,Cafe_1379,25.040534,121.560105,4.2,59
1380,Cafe_1380,25.048795,121.562277,3.0,92
1381,Cafe_1381,25.041312,121.501859,3.8,65
1382,Cafe_1382,25.070877,121.594017,4.2,47
1383,Cafe_1383,25.021034,121.519957,4.5,30
1384,Cafe_1384,25.062805,121.515146,3.0,10
1385,Cafe_1385,25.076433,121.597145,4.4,75
1386,Cafe_1386,25.041223,121.560353,4.8,48
1387,Cafe_1387,25.023576,121.533019,3.7,40
1388,Cafe_1388,25.059545,121.579719,3.7,5
1389,Cafe_1389,25.05531,121.565345,3.1,46
1390,Cafe_1390,25.058432,121.525085,3.5,31
1391,Cafe_1391,25.038298,121.500753,3.1,86
1392,Cafe_1392,25.048199,121.599682,3.7,75
1393,Cafe_1393,25.049518,121.551191,4.2,44
1394,Cafe_1394,25.061251,121.589293,3.6,13
1395,Cafe_1395,25.061183,121.531511,3.1,97
1396,Cafe_1396,25.053481,121.583526,3.2,34
1397,Cafe_1397,25.082369,121.537889,3.2,26
1398,Cafe_1398,25.028455,121.541305,3.9,18
1399,Cafe_1399,25.040464,121.505354,3.5,14
1400,Cafe_1400,25.079885,121.592951,4.6,3
1401,Cafe_1401,25.034628,121.586378,4.5,52
1402,Cafe_1402,25.069667,121.570177,4.8,72
1403,Cafe_1403,25.028312,121.539684,4.5,32
1404,Cafe_1404,25.046289,121.559655,3.5,12
1405,Cafe_1405,25.048683,121.581502,3.2,43
1406,Cafe_1406,25.099461,121.599217,3.6,51
1407,Cafe_1407,25.093647,121.596573,3.4,82
1408,Cafe_1408,25.025224,121.539204,3.8,41
1409,Cafe_1409,25.091954,121.522977,4.5,38
1410,Cafe_1410,25.035474,121.557288,4.3,38
1411,Cafe_1411,25.079611,121.535633,3.8,41
1412,Cafe_1412,25.048811,121.50622,3.2,29
1413,Cafe_1413,25.046096,121.521838,3.7,96
1414,Cafe_1414,25.065452,121.56538,4.0,75
1415,Cafe_1415,25.09719,121.548161,4.7,71
1416,Cafe_1416,25.08088,121.501822,3.8,5
1417,Cafe_1417,25.080877,121.541782,4.4,42
1418,Cafe_1418,25.082287,121.547414,4.6,30
1419,Cafe_1419,25.059032,121.561454,3.0,82
1420,Cafe_1420,25.084713,121.59309,4.9,17
1421,Cafe_1421,25.069331,121.578806,3.0,34
1422,Cafe_1422,25.070995,121.575768,4.6,12
1423,Cafe_1423,25.021544,121.527498,4.7,81
1424,Cafe_1424,25.049219,121.532508,3.5,21
1425,Cafe_1425,25.055578,121.53901,4.8,43
1426,Cafe_1426,25.069466,121.582707,4.1,4
1427,Cafe_1427,25.077807,121.523604,3.7,40
1428,Cafe_1428,25.099222,121.586457,4.1,59
1429,Cafe_1429,25.084538,121.515545,3.8,16
1430,Cafe_1430,25.028754,121.507184,4.7,66
1431,Cafe_1431,25.025129,121.573421,4.2,94
1432,Cafe_1432,25.070798,121.589245,3.0,97
1433,Cafe_1433,25.031691,121.504422,4.3,45
1434,Cafe_1434,25.079148,121.570594,4.9,32
1435,Cafe_1435,25.085899,121.560545,3.7,1
1436,Cafe_1436,25.039839,121.592647,4.0,45
1437,Cafe_1437,25.098034,121.582137,4.6,25
1438,Cafe_1438,25.067961,121.558955,3.4,88
1439,Cafe_1439,25.070047,121.526336,3.8,54
1440,Cafe_1440,25.059125,121.569698,3.4,64
1441,Cafe_1441,25.067821,121.58465,4.6,34
1442,Cafe_1442,25.09396,121.526265,4.8,32
1443,Cafe_1443,25.079412,121.508044,4.0,25
1444,Cafe_1444,25.073971,121.591622,4.5,84
1445,Cafe_1445,25.056863,121.563781,4.6,97
1446,Cafe_1446,25.043448,121.578004,4.7,10
1447,Cafe_1447,25.081897,121.500364,3.9,44
1448,Cafe_1448,25.071197,121.584885,4.7,95
1449,Cafe_1449,25.029168,121.552442,4.3,54
1450,Cafe_1450,25.065092,121.555783,3.6,30
1451,Cafe_1451,25.077963,121.590524,4.6,60
1452,Cafe_1452,25.094588,121.553188,3.4,12
1453,Cafe_1453,25.034139,121.574507,3.2,46
1454,Cafe_1454,25.071881,121.595233,3.5,12
1455,Cafe_1455,25.051438,121.574033,3.5,13
1456,Cafe_1456,25.071177,121.575014,4.7,50
1457,Cafe_1457,25.025741,121.558559,4.7,59
1458,Cafe_1458,25.02007,121.536087,4.4,29
1459,Cafe_1459,25.068719,121.529792,3.1,14
1460,Cafe_1460,25.08776,121.557777,3.5,18
1461,Cafe_1461,25.098754,121.501774,4.5,24
1462,Cafe_1462,25.066142,121.50493,3.4,58
1463,Cafe_1463,25.032799,121.582244,4.3,52
1464,Cafe_1464,25.033704,121.592002,4.8,58
1465,Cafe_1465,25.042834,121.571299,3.3,15
1466,Cafe_1466,25.059369,121.571049,3.3,61
1467,Cafe_1467,25.072791,121.57276,3.7,50
1468,Cafe_1468,25.093395,121.584966,4.9,47
1469,Cafe_1469,25.062365,121.583125,4.3,66
1470,Cafe_1470,25.046498,121.543068,4.4,32
1471,Cafe_1471,25.040657,121.504928,4.7,69
1472,Cafe_1472,25.041498,121.523938,4.5,82
1473,Cafe_1473,25.056668,121.520493,3.9,27
1474,Cafe_1474,25.072764,121.528472,4.2,4
1475,Cafe_1475,25.021045,121.566895,3.6,14
1476,Cafe_1476,25.061965,121.531875,4.3,53
1477,Cafe_1477,25.082266,121.560433,4.7,49
1478,Cafe_1478,25.098513,121.564198,3.4,15
1479,Cafe_1479,25.07169,121.512311,4.1,53
1480,Cafe_1480,25.089778,121.579023,3.9,97
1481,Cafe_1481,25.027214,121.560313,3.8,5
1482,Cafe_1482,25.066759,121.57962,4.5,69
1483,Cafe_1483,25.024478,121.54218,4.7,85
1484,Cafe_1484,25.037615,121.577032,4.2,54
1485,Cafe_1485,25.059375,121.53761,3.9,25
1486,Cafe_1486,25.076133,121.596031,3.2,89
1487,Cafe_1487,25.029909,121.579469,3.3,24
1488,Cafe_1488,25.05559,121.5651,4.1,92
1489,Cafe_1489,25.040071,121.583026,4.7,49
1490,Cafe_1490,25.085784,121.519874,3.6,39
1491,Cafe_1491,25.070931,121.509599,4.7,1
1492,Cafe_1492,25.024776,121.533011,4.5,3
1493,Cafe_1493,25.076349,121.518671,4.4,43
1494,Cafe_1494,25.071906,121.580563,3.9,83
1495,Cafe_1495,25.084488,121.598563,4.0,31
1496,Cafe_1496,25.081676,121.567175,5.0,69
1497,Cafe_1497,25.081802,121.500779,3.1,85
1498,Cafe_1498,25.087882,121.584252,3.9,62
1499,Cafe_1499,25.049081,121.597911,3.7,32
1500,Cafe_1500,25.099947,121.511206,4.7,20
1501,Cafe_1501,25.02079,121.583402,4.0,66
1502,Cafe_1502,25.049791,121.566796,4.6,88
1503,Cafe_1503,25.026894,121.597619,3.1,1
1504,Cafe_1504,25.031474,121.564744,4.9,2
1505,Cafe_1505,25.070145,121.570253,3.7,70
1506,Cafe_1506,25.049896,121.500579,3.2,9
1507,Cafe_1507,25.028052,121.589316,4.1,44
1508,Cafe_1508,25.099416,121.557358,4.1,18
1509,Cafe_1509,25.095382,121.503588,3.7,46
1510,Cafe_1510,25.073363,121.556965,4.6,90
1511,Cafe_1511,25.062464,121.556777,4.1,91
1512,Cafe_1512,25.051444,121.557338,3.0,92
1513,Cafe_1513,25.027516,121.511988,4.7,1
1514,Cafe_1514,25.060118,121.569084,3.2,36
1515,Cafe_1515,25.096845,121.559976,3.3,78
1516,Cafe_1516,25.093345,121.505466,4.7,14
1517,Cafe_1517,25.081373,121.582053,3.3,66
1518,Cafe_1518,25.032524,121.559272,3.1,38
1519,Cafe_1519,25.07861,121.591385,4.1,12
1520,Cafe_1520,25.060616,121.526435,4.6,22
1521,Cafe_1521,25.045924,121.530737,4.2,96
1522,Cafe_1522,25.037767,121.51138,4.8,43
1523,Cafe_1523,25.049117,121.534682,3.2,95
1524,Cafe_1524,25.095693,121.501355,4.6,83
1525,Cafe_1525,25.030823,121.577731,4.0,32
1526,Cafe_1526,25.077803,121.502083,4.8,73
1527,Cafe_1527,25.047617,121.574059,3.2,36
1528,Cafe_1528,25.020429,121.535213,4.8,79
1529,Cafe_1529,25.062598,121.548943,4.3,72
1530,Cafe_1530,25.07154,121.564834,3.5,2
1531,Cafe_1531,25.053889,121.51327,4.3,6
1532,Cafe_1532,25.088409,121.568467,4.1,62
1533,Cafe_1533,25.088872,121.583611,3.1,84
1534,Cafe_1534,25.053203,121.580698,4.4,16
1535,Cafe_1535,25.0811,121.523589,3.8,57
1536,Cafe_1536,25.048875,121.557917,4.1,4
1537,Cafe_1537,25.080986,121.540465,4.0,23
1538,Cafe_1538,25.085087,121.551432,3.8,51
1539,Cafe_1539,25.033451,121.510968,4.0,93
1540,Cafe_1540,25.027982,121.56108,3.7,48
1541,Cafe_1541,25.056281,121.512686,3.6,47
1542,Cafe_1542,25.063876,121.536868,4.7,93
1543,Cafe_1543,25.036463,121.591842,3.5,1
1544,Cafe_1544,25.064832,121.543035,4.3,88
1545,Cafe_1545,25.080621,121.582139,3.5,75
1546,Cafe_1546,25.027058,121.576777,3.0,2
1547,Cafe_1547,25.084653,121.538172,4.5,69
1548,Cafe_1548,25.08969,121.527542,3.3,64
1549,Cafe_1549,25.030338,121.551421,3.7,43
1550,Cafe_1550,25.077338,121.502625,3.6,22
1551,Cafe_1551,25.082274,121.519147,4.1,41
1552,Cafe_1552,25.09494,121.55193,3.6,34
1553,Cafe_1553,25.078936,121.544988,3.1,74
1554,Cafe_1554,25.061246,121.50644,3.5,53
1555,Cafe_1555,25.028354,121.527688,3.3,95
1556,Cafe_1556,25.0364,121.55003,3.5,58
1557,Cafe_1557,25.022874,121.59434,4.6,6
1558,Cafe_1558,25.06155,121.502576,3.5,67
1559,Cafe_1559,25.08786,121.572599,3.2,90
1560,Cafe_1560,25.082275,121.502519,4.9,62
1561,Cafe_1561,25.060151,121.520714,5.0,99
1562,Cafe_1562,25.034193,121.571277,4.3,19
1563,Cafe_1563,25.039807,121.535953,3.7,35
1564,Cafe_1564,25.096872,121.549662,4.5,76
1565,Cafe_1565,25.035891,121.570157,4.0,82
1566,Cafe_1566,25.056863,121.556887,3.7,36
1567,Cafe_1567,25.068598,121.517748,4.9,28
1568,Cafe_1568,25.083357,121.565794,4.3,99
1569,Cafe_1569,25.066541,121.525424,4.8,9
1570,Cafe_1570,25.060872,121.584564,3.7,78
1571,Cafe_1571,25.098106,121.503741,4.0,11
1572,Cafe_1572,25.08878,121.54771,4.0,58
1573,Cafe_1573,25.061893,121.537779,3.7,38
1574,Cafe_1574,25.076087,121.56639,3.1,41
1575,Cafe_1575,25.094635,121.500078,4.8,95
1576,Cafe_1576,25.023485,121.560391,4.5,59
1577,Cafe_1577,25.086302,121.566889,3.6,63
1578,Cafe_1578,25.093255,121.590005,3.0,43
1579,Cafe_1579,25.062509,121.522899,3.5,63
1580,Cafe_1580,25.092308,121.539879,3.0,16
1581,Cafe_1581,25.025318,121.512526,3.0,40
1582,Cafe_1582,25.037862,121.556484,3.4,30
1583,Cafe_1583,25.039964,121.565997,3.2,59
1584,Cafe_1584,25.062032,121.520236,4.3,14
1585,Cafe_1585,25.065816,121.569053,3.3,34
1586,Cafe_1586,25.088738,121.567032,4.5,83
1587,Cafe_1587,25.077584,121.523389,4.0,48
1588,Cafe_1588,25.052401,121.597868,4.6,87
1589,Cafe_1589,25.045911,121.569841,3.6,39
1590,Cafe_1590,25.032504,121.589813,4.5,24
1591,Cafe_1591,25.098259,121.580117,3.6,4
1592,Cafe_1592,25.06549,121.526112,4.0,60
1593,Cafe_1593,25.024739,121.590187,3.5,65
1594,Cafe_1594,25.08178,121.578058,3.0,20
1595,Cafe_1595,25.093191,121.517341,3.6,61
1596,Cafe_1596,25.033163,121.598523,4.6,22
1597,Cafe_1597,25.089729,121.587133,3.9,45
1598,Cafe_1598,25.077611,121.52415,4.6,78
1599,Cafe_1599,25.096208,121.517552,3.6,16
1600,Cafe_1600,25.091014,121.559261,4.7,48
1601,Cafe_1601,25.074445,121.596592,3.2,69
1602,Cafe_1602,25.069714,121.584577,3.3,27
1603,Cafe_1603,25.083107,121.5518,4.1,62
1604,Cafe_1604,25.091352,121.588838,4.5,84
1605,Cafe_1605,25.064341,121.521926,3.1,96
1606,Cafe_1606,25.021685,121.597986,3.3,52
1607,Cafe_1607,25.043358,121.558541,3.2,21
1608,Cafe_1608,25.093571,121.552305,3.7,99
1609,Cafe_1609,25.035888,121.505861,4.0,6
1610,Cafe_1610,25.047381,121.575539,3.6,9
1611,Cafe_1611,25.063278,121.552834,3.7,70
1612,Cafe_1612,25.091822,121.519278,4.8,99
1613,Cafe_1613,25.09372,121.521866,4.9,60
1614,Cafe_1614,25.037968,121.548621,5.0,50
1615,Cafe_1615,25.025972,121.59719,3.0,34
1616,Cafe_1616,25.044036,121.56618,4.0,53
1617,Cafe_1617,25.055638,121.516606,3.1,23
1618,Cafe_1618,25.021333,121.557044,4.2,13
1619,Cafe_1619,25.095562,121.544737,4.1,58
1620,Cafe_1620,25.073018,121.552559,4.8,24
1621,Cafe_1621,25.065068,121.580885,4.2,34
1622,Cafe_1622,25.072307,121.510704,3.7,44
1623,Cafe_1623,25.065962,121.522332,3.5,30
1624,Cafe_1624,25.039545,121.574707,4.6,27
1625,Cafe_1625,25.07699,121.519131,3.1,49
1626,Cafe_1626,25.082165,121.559079,4.3,59
1627,Cafe_1627,25.091005,121.556569,3.5,49
1628,Cafe_1628,25.094082,121.548726,4.2,41
1629,Cafe_1629,25.028898,121.521179,3.7,13
1630,Cafe_1630,25.081899,121.590782,4.6,100
1631,Cafe_1631,25.043602,121.538495,3.0,54
1632,Cafe_1632,25.051848,121.531233,3.3,63
1633,Cafe_1633,25.081365,121.599022,4.9,30
1634,Cafe_1634,25.052589,121.551705,3.2,43
1635,Cafe_1635,25.027648,121.570055,3.4,59
1636,Cafe_1636,25.071844,121.596818,3.2,74
1637,Cafe_1637,25.044067,121.592084,4.4,48
1638,Cafe_1638,25.076737,121.599803,4.0,59
1639,Cafe_1639,25.038288,121.573511,3.3,57
1640,Cafe_1640,25.071729,121.511308,4.2,95
1641,Cafe_1641,25.044721,121.507491,3.6,89
1642,Cafe_1642,25.062594,121.508605,4.5,17
1643,Cafe_1643,25.082325,121.567004,3.5,21
1644,Cafe_1644,25.027138,121.592006,4.9,44
1645,Cafe_1645,25.050543,121.509565,4.3,24
1646,Cafe_1646,25.098116,121.592358,4.3,73
1647,Cafe_1647,25.07432,121.554813,3.6,52
1648,Cafe_1648,25.0866,121.543884,3.3,89
1649,Cafe_1649,25.030405,121.532885,4.0,86
1650,Cafe_1650,25.021286,121.591065,3.9,95
1651,Cafe_1651,25.035347,121.503977,3.2,74
1652,Cafe_1652,25.08438,121.567794,4.1,83
1653,Cafe_1653,25.03546,121.51523,4.3,33
1654,Cafe_1654,25.065123,121.567201,4.1,19
1655,Cafe_1655,25.097568,121.509999,3.9,91
1656,Cafe_1656,25.023092,121.533961,4.8,16
1657,Cafe_1657,25.099246,121.5879,3.1,31
1658,Cafe_1658,25.066539,121.563616,3.8,53
1659,Cafe_1659,25.055928,121.568449,3.7,46
1660,Cafe_1660,25.020866,121.542367,4.5,26
1661,Cafe_1661,25.042937,121.518867,3.9,14
1662,Cafe_1662,25.021218,121.53015,3.4,66
1663,Cafe_1663,25.030306,121.531886,3.9,24
1664,Cafe_1664,25.060165,121.579747,4.5,21
1665,Cafe_1665,25.080745,121.525882,3.6,33
1666,Cafe_1666,25.048924,121.560465,3.8,87
1667,Cafe_1667,25.040118,121.528075,4.4,85
1668,Cafe_1668,25.026822,121.531478,3.6,13
1669,Cafe_1669,25.077859,121.522378,3.8,3
1670,Cafe_1670,25.031928,121.522826,5.0,35
1671,Cafe_1671,25.077662,121.556716,3.2,30
1672,Cafe_1672,25.095625,121.541979,3.1,27
1673,Cafe_1673,25.032474,121.578023,4.8,58
1674,Cafe_1674,25.022803,121.575943,3.2,70
1675,Cafe_1675,25.021933,121.530469,4.9,3
1676,Cafe_1676,25.086096,121.527751,4.0,18
1677,Cafe_1677,25.07213,121.545275,4.3,1
1678,Cafe_1678,25.033728,121.586458,4.7,37
1679,Cafe_1679,25.067107,121.561365,4.8,17
1680,Cafe_1680,25.08989,121.546394,3.0,3
1681,Cafe_1681,25.037759,121.505586,4.3,65
1682,Cafe_1682,25.04682,121.575677,3.2,52
1683,Cafe_1683,25.078376,121.542084,4.6,8
1684,Cafe_1684,25.097066,121.593711,3.9,54
1685,Cafe_1685,25.024397,121.541211,3.1,96
1686,Cafe_1686,25.031245,121.580169,3.3,96
1687,Cafe_1687,25.024147,121.569708,4.4,72
1688,Cafe_1688,25.050511,121.566973,4.5,6
1689,Cafe_1689,25.03812,121.537176,4.9,92
1690,Cafe_1690,25.076463,121.54992,3.1,34
1691,Cafe_1691,25.078504,121.508852,4.1,26
1692,Cafe_1692,25.073717,121.569951,3.0,87
1693,Cafe_1693,25.039567,121.578198,3.6,37
1694,Cafe_1694,25.049903,121.547213,3.4,89
1695,Cafe_1695,25.042638,121.504593,3.3,57
1696,Cafe_1696,25.069873,121.515646,4.3,79
1697,Cafe_1697,25.05024,121.560048,4.7,25
1698,Cafe_1698,25.061846,121.575586,4.0,23
1699,Cafe_1699,25.04448,121.586888,4.5,71
1700,Cafe_1700,25.032464,121.579861,3.9,40
1701,Cafe_1701,25.073927,121.537562,3.2,97
1702,Cafe_1702,25.026437,121.5775,4.4,29
1703,Cafe_1703,25.075963,121.594393,4.3,100
1704,Cafe_1704,25.074176,121.542711,3.4,75
1705,Cafe_1705,25.072332,121.567148,4.4,52
1706,Cafe_1706,25.09442,121.542834,3.5,61
1707,Cafe_1707,25.047958,121.571134,4.2,9
1708,Cafe_1708,25.051925,121.578517,3.1,69
1709,Cafe_1709,25.033849,121.515071,3.3,11
1710,Cafe_1710,25.023745,121.52821,4.9,3
1711,Cafe_1711,25.09784,121.540055,3.8,50
1712,Cafe_1712,25.029988,121.570754,3.2,86
1713,Cafe_1713,25.021787,121.546868,3.4,44
1714,Cafe_1714,25.05673,121.554447,4.9,60
1715,Cafe_1715,25.08786,121.54451,3.3,36
1716,Cafe_1716,25.093494,121.528731,3.4,96
1717,Cafe_1717,25.045726,121.540125,3.7,96
1718,Cafe_1718,25.03914,121.545341,4.3,56
1719,Cafe_1719,25.030947,121.590901,3.2,100
1720,Cafe_1720,25.071615,121.554788,3.7,92
1721,Cafe_1721,25.0281,121.507638,4.3,74
1722,Cafe_1722,25.049723,121.535448,3.6,25
1723,Cafe_1723,25.063411,121.507202,5.0,68
1724,Cafe_1724,25.044041,121.53828,3.7,49
1725,Cafe_1725,25.039854,121.535443,3.5,63
1726,Cafe_1726,25.077139,121.546219,3.2,27
1727,Cafe_1727,25.04642,121.523471,4.7,38
1728,Cafe_1728,25.085429,121.557896,4.9,77
1729,Cafe_1729,25.090563,121.562198,4.0,19
1730,Cafe_1730,25.068443,121.546313,3.1,84
1731,Cafe_1731,25.057013,121.523748,3.0,78
1732,Cafe_1732,25.024955,121.599001,4.9,18
1733,Cafe_1733,25.05889,121.590296,3.5,47
1734,Cafe_1734,25.039886,121.52655,4.1,67
1735,Cafe_1735,25.087239,121.596855,3.5,89
1736,Cafe_1736,25.068597,121.572398,4.7,99
1737,Cafe_1737,25.081933,121.525693,4.0,71
1738,Cafe_1738,25.054788,121.543013,3.0,43
1739,Cafe_1739,25.04058,121.523736,3.9,73
1740,Cafe_1740,25.073794,121.50144,3.3,81
1741,Cafe_1741,25.09317,121.571596,3.8,32
1742,Cafe_1742,25.074551,121.505138,3.6,80
1743,Cafe_1743,25.075698,121.589401,4.9,2
1744,Cafe_1744,25.047793,121.509493,3.2,100
1745,Cafe_1745,25.053669,121.51016,3.4,71
1746,Cafe_1746,25.047161,121.504819,4.0,57
1747,Cafe_1747,25.040177,121.540115,4.7,23
1748,Cafe_1748,25.030844,121.528349,3.2,62
1749,Cafe_1749,25.024167,121.589158,4.6,19
1750,Cafe_1750,25.081796,121.576273,4.7,64
1751,Cafe_1751,25.054826,121.547947,3.9,35
1752,Cafe_1752,25.082207,121.536287,3.9,24
1753,Cafe_1753,25.081341,121.592891,4.8,26
1754,Cafe_1754,25.062866,121.563139,4.3,100
1755,Cafe_1755,25.094092,121.593674,3.4,72
1756,Cafe_1756,25.035579,121.59138,4.8,21
1757,Cafe_1757,25.04952,121.594241,3.1,100
1758,Cafe_1758,25.077294,121.566859,3.8,1
1759,Cafe_1759,25.061089,121.508816,4.5,51
1760,Cafe_1760,25.095398,121.570397,3.6,16
1761,Cafe_1761,25.047485,121.563819,3.0,20
1762,Cafe_1762,25.041258,121.548546,3.1,47
1763,Cafe_1763,25.095026,121.542789,3.9,40
1764,Cafe_1764,25.05064,121.507524,3.8,33
1765,Cafe_1765,25.051678,121.537555,3.7,77
1766,Cafe_1766,25.028055,121.524714,4.3,93
1767,Cafe_1767,25.043536,121.515337,3.9,39
1768,Cafe_1768,25.027875,121.533341,3.6,10
1769,Cafe_1769,25.024369,121.55355,4.9,69
1770,Cafe_1770,25.080115,121.513607,4.1,31
1771,Cafe_1771,25.090514,121.518405,3.1,1
1772,Cafe_1772,25.053652,121.501522,4.6,34
1773,Cafe_1773,25.023423,121.521343,4.2,18
1774,Cafe_1774,25.095681,121.561016,4.9,27
1775,Cafe_1775,25.099018,121.598419,4.9,98
1776,Cafe_1776,25.024591,121.504993,4.8,53
1777,Cafe_1777,25.061802,121.519296,3.5,7
1778,Cafe_1778,25.061894,121.550143,3.7,25
1779,Cafe_1779,25.055504,121.541255,3.5,89
1780,Cafe_1780,25.067367,121.541725,4.9,16
1781,Cafe_1781,25.034479,121.54511,3.5,56
1782,Cafe_1782,25.031522,121.548951,3.5,7
1783,Cafe_1783,25.082306,121.533602,4.3,25
1784,Cafe_1784,25.062393,121.500059,3.6,68
1785,Cafe_1785,25.034792,121.509879,3.6,7
1786,Cafe_1786,25.055393,121.566227,4.7,91
1787,Cafe_1787,25.023464,121.51355,4.5,100
1788,Cafe_1788,25.05815,121.516067,4.3,36
