id,name,latitude,longitude,rating,price_level,current_crowd
516,Cafe_516,25.076868,121.533466,4.5,5,93
517,Cafe_517,25.049924,121.558037,4.8,5,34
518,Cafe_518,25.022393,121.511087,4.8,2,40
519,Cafe_519,25.093839,121.51156,4.6,5,22
520,Cafe_520,25.021123,121.520981,3.7,2,86
521,Cafe_521,25.073201,121.586427,3.9,3,94
522,Cafe_522,25.054594,121.591581,3.9,2,0
523,Cafe_523,25.035758,121.595773,3.7,4,96
524,Cafe_524,25.083352,121.579318,3.6,3,84
525,Cafe_525,25.088506,121.540263,4.1,3,9
526,Cafe_526,25.07073,121.512736,3.0,4,30
527,Cafe_527,25.062925,121.565891,4.8,5,67
528,Cafe_528,25.027622,121.583231,3.0,3,15
529,Cafe_529,25.047338,121.551703,5.0,1,98
530,Cafe_530,25.058556,121.598815,4.7,3,77
531,Cafe_531,25.062945,121.532786,3.3,2,91
532,Cafe_532,25.058608,121.512131,4.2,2,19
533,Cafe_533,25.042498,121.576091,4.3,3,87
534,Cafe_534,25.096939,121.512864,4.4,5,94
535,Cafe_535,25.032159,121.502574,4.0,5,95
536,Cafe_536,25.037566,121.595208,3.5,2,1
537,Cafe_537,25.050509,121.505414,4.5,3,31
538,Cafe_538,25.064408,121.527494,4.5,4,46
539,Cafe_539,25.067909,121.594315,3.2,4,76
540,Cafe_540,25.067494,121.557647,4.8,5,6
541,Cafe_541,25.089426,121.569315,4.4,3,67
542,Cafe_542,25.089205,121.53511,4.6,3,28
543,Cafe_543,25.055518,121.533473,3.5,2,66
544,Cafe_544,25.045027,121.590525,3.5,4,62
545,Cafe_545,25.039623,121.578214,4.0,1,5
546,Cafe_546,25.095671,121.53496,4.1,5,69
547,Cafe_547,25.045794,121.571592,3.2,5,5
548,Cafe_548,25.024199,121.58129,4.1,1,53
549,Cafe_549,25.03895,121.549355,5.0,4,67
550,Cafe_550,25.058254,121.518982,4.4,1,33
551,Cafe_551,25.077507,121.584866,3.7,1,32
552,Cafe_552,25.049062,121.54701,4.5,3,27
553,Cafe_553,25.092167,121.534166,3.4,5,16
554,Cafe_554,25.069591,121.534533,3.5,2,60
555,Cafe_555,25.079956,121.541827,3.3,3,8
556,Cafe_556,25.092406,121.549732,5.0,2,64
557,Cafe_557,25.031757,121.514734,3.7,4,54
558,Cafe_558,25.059173,121.525575,4.8,2,79
559,Cafe_559,25.044717,121.512198,3.4,4,52
560,Cafe_560,25.033324,121.552266,3.1,5,13
561,Cafe_561,25.025263,121.503798,3.9,5,8
562,Cafe_562,25.030195,121.579021,5.0,5,76
563,Cafe_563,25.073097,121.597714,4.1,2,77
564,Cafe_564,25.09848,121.508429,3.4,2,7
565,Cafe_565,25.055141,121.504265,3.9,4,44
566,Cafe_566,25.087237,121.532299,4.0,3,13
567,Cafe_567,25.072775,121.51378,3.9,1,99
568,Cafe_568,25.08411,121.505252,4.6,4,3
569,Cafe_569,25.07906,121.556273,4.0,3,85
570,Cafe_570,25.076033,121.565754,4.6,3,51
571,Cafe_571,25.090145,121.524159,3.1,5,15
572,Cafe_572,25.049402,121.504265,3.7,2,38
573,Cafe_573,25.035656,121.540857,5.0,5,32
574,Cafe_574,25.038501,121.502502,4.7,3,5
575,Cafe_575,25.088323,121.534265,3.6,5,76
576,Cafe_576,25.042023,121.58921,3.5,2,6
577,Cafe_577,25.072154,121.523701,3.8,3,47
578,Cafe_578,25.031013,121.576257,4.6,3,8
579,Cafe_579,25.020275,121.552713,3.7,2,89
580,Cafe_580,25.088973,121.524864,4.7,2,42
581,Cafe_581,25.062056,121.571265,4.0,3,10
582,Cafe_582,25.024977,121.53517,4.9,4,89
583,Cafe_583,25.041925,121.554307,3.7,4,87
584,Cafe_584,25.076685,121.516913,4.9,1,53
585,Cafe_585,25.024798,121.576862,4.1,2,58
586,Cafe_586,25.090499,121.538857,3.4,1,98
587,Cafe_587,25.074228,121.504613,3.9,3,98
588,Cafe_588,25.034427,121.524046,4.6,1,54
589,Cafe_589,25.075666,121.591963,3.2,4,1
590,Cafe_590,25.052465,121.510889,4.2,2,7
591,Cafe_591,25.036471,121.597254,4.9,2,93
592,Cafe_592,25.063416,121.57533,4.9,3,14
593,Cafe_593,25.070789,121.505599,3.9,1,64
594,Cafe_594,25.032608,121.537015,3.6,5,33
595,Cafe_595,25.05476,121.508869,4.3,3,52
596,Cafe_596,25.023368,121.579337,3.7,5,81
597,Cafe_597,25.086716,121.517312,3.2,2,66
598,Cafe_598,25.081167,121.522267,4.8,5,78
599,Cafe_599,25.080153,121.518863,4.9,2,45
600,Cafe_600,25.066234,121.500593,3.3,3,37
601,Cafe_601,25.073268,121.525973,4.5,4,64
602,Cafe_602,25.069676,121.56819,4.8,1,32
603,Cafe_603,25.021535,121.501483,4.8,2,37
604,Cafe_604,25.033304,121.522638,3.9,4,11
605,Cafe_605,25.084552,121.570357,3.8,4,36
606,Cafe_606,25.092737,121.593955,3.8,4,30
607,Cafe_607,25.044971,121.527072,4.8,5,87
608,Cafe_608,25.067766,121.594481,3.1,5,25
609,Cafe_609,25.079692,121.504257,4.5,2,76
610,Cafe_610,25.040694,121.557855,3.5,4,89
611,Cafe_611,25.097442,121.532458,3.3,2,67
612,Cafe_612,25.074689,121.513684,4.6,3,77
613,Cafe_613,25.095406,121.566876,3.5,5,46
614,Cafe_614,25.099635,121.504905,3.5,2,6
615,Cafe_615,25.053313,121.550235,3.9,5,50
616,Cafe_616,25.071533,121.595138,3.3,5,50
617,Cafe_617,25.037344,121.520348,3.5,1,44
618,Cafe_618,25.059651,121.560985,4.5,1,10
619,Cafe_619,25.096031,121.53938,4.5,1,20
620,Cafe_620,25.094,121.587602,4.1,3,94
621,Cafe_621,25.042838,121.593069,3.8,3,89
622,Cafe_622,25.045401,121.53021,3.8,4,15
623,Cafe_623,25.030311,121.575862,3.8,3,73
624,Cafe_624,25.048076,121.516511,3.7,2,86
625,Cafe_625,25.089709,121.594838,3.9,3,62
626,Cafe_626,25.092283,121.532727,3.8,3,27
627,Cafe_627,25.061082,121.526892,5.0,5,52
628,Cafe_628,25.076557,121.581109,5.0,5,1
629,Cafe_629,25.09139,121.538046,3.3,3,16
630,Cafe_630,25.02666,121.528041,3.8,2,69
631,Cafe_631,25.090709,121.522436,3.7,1,22
632,Cafe_632,25.046845,121.533303,3.0,4,96
633,Cafe_633,25.043402,121.5405,3.6,1,6
634,Cafe_634,25.045911,121.596793,4.0,5,50
635,Cafe_635,25.073617,121.505186,3.2,1,72
636,Cafe_636,25.032519,121.591591,3.3,4,79
637,Cafe_637,25.029566,121.583476,4.3,2,77
638,Cafe_638,25.056867,121.576764,4.7,3,42
639,Cafe_639,25.08694,121.510435,4.2,3,81
640,Cafe_640,25.049034,121.562884,4.3,1,39
641,Cafe_641,25.056393,121.546081,4.9,1,67
642,Cafe_642,25.023996,121.592283,3.2,1,49
643,Cafe_643,25.091895,121.530541,3.4,2,34
644,Cafe_644,25.080218,121.589556,3.6,3,4
645,Cafe_645,25.0482,121.592293,3.4,3,13
646,Cafe_646,25.051649,121.573532,3.6,2,32
647,Cafe_647,25.05046,121.576706,4.4,1,18
648,Cafe_648,25.085671,121.566164,4.8,1,50
649,Cafe_649,25.075814,121.550584,4.7,5,58
650,Cafe_650,25.091467,121.56327,4.7,5,83
651,Cafe_651,25.050056,121.593125,3.8,2,63
652,Cafe_652,25.056438,121.568696,5.0,2,89
653,Cafe_653,25.081033,121.568243,4.6,5,13
654,Cafe_654,25.055578,121.552932,3.9,4,36
655,Cafe_655,25.072125,121.536855,3.8,1,12
656,Cafe_656,25.051615,121.548122,4.1,5,80
657,Cafe_657,25.086447,121.519236,3.3,3,42
658,Cafe_658,25.079163,121.589143,3.9,4,94
659,Cafe_659,25.09379,121.551238,5.0,1,95
660,Cafe_660,25.043938,121.510481,3.8,5,58
661,Cafe_661,25.049193,121.585105,4.7,5,86
662,Cafe_662,25.080517,121.500563,4.4,4,6
663,Cafe_663,25.094254,121.502218,4.4,5,9
664,Cafe_664,25.084844,121.545989,4.3,4,44
665,Cafe_665,25.087627,121.581444,4.9,3,58
666,Cafe_666,25.078863,121.529572,4.3,4,3
667,Cafe_667,25.093901,121.508877,4.7,3,35
668,Cafe_668,25.090727,121.524351,3.9,2,48
669,Cafe_669,25.063322,121.562655,4.5,3,4
670,Cafe_670,25.090801,121.552627,3.7,4,68
671,Cafe_671,25.023874,121.501057,4.7,4,94
672,Cafe_672,25.0468,121.573671,5.0,4,23
673,Cafe_673,25.081527,121.548859,4.4,5,73
674,Cafe_674,25.025656,121.586137,3.3,3,80
675,Cafe_675,25.084454,121.53004,3.2,2,83
676,Cafe_676,25.07141,121.520154,3.2,4,89
677,Cafe_677,25.035038,121.545764,3.6,2,28
678,Cafe_678,25.052052,121.552423,3.1,3,10
679,Cafe_679,25.033952,121.540581,3.7,1,66
680,Cafe_680,25.029433,121.536948,4.5,5,67
681,Cafe_681,25.086998,121.577202,4.1,4,56
682,Cafe_682,25.051071,121.564531,3.9,4,45
683,Cafe_683,25.068144,121.501922,3.8,2,42
684,Cafe_684,25.043373,121.56001,3.3,5,24
685,Cafe_685,25.055271,121.563612,4.9,1,17
686,Cafe_686,25.050285,121.521058,3.9,4,51
687,Cafe_687,25.054691,121.57307,3.7,4,38
688,Cafe_688,25.074562,121.566054,4.2,3,54
689,Cafe_689,25.071445,121.550159,4.9,5,24
690,Cafe_690,25.054756,121.590049,3.9,4,69
691,Cafe_691,25.04189,121.565543,4.5,3,21
692,Cafe_692,25.022505,121.587479,3.9,3,58
693,Cafe_693,25.036562,121.571774,4.6,4,7
694,Cafe_694,25.081713,121.559418,3.3,3,57
695,Cafe_695,25.060345,121.586873,3.3,2,83
696,Cafe_696,25.028114,121.513083,4.8,1,10
697,Cafe_697,25.091686,121.566223,4.6,2,87
698,Cafe_698,25.02176,121.524407,4.9,2,52
699,Cafe_699,25.049772,121.505278,3.9,4,39
700,Cafe_700,25.035372,121.543464,3.2,1,91
701,Cafe_701,25.053375,121.565489,4.2,1,29
702,Cafe_702,25.044654,121.533917,3.5,1,84
703,Cafe_703,25.054816,121.574087,4.2,1,20
704,Cafe_704,25.033332,121.54964,3.2,2,84
705,Cafe_705,25.08158,121.504807,3.9,4,55
706,Cafe_706,25.071879,121.577438,3.3,3,52
707,Cafe_707,25.097787,121.55018,3.2,5,53
708,Cafe_708,25.048137,121.540002,3.5,3,90
709,Cafe_709,25.06199,121.544167,3.6,3,76
710,Cafe_710,25.02135,121.590537,4.9,1,31
711,Cafe_711,25.029051,121.595155,4.4,4,68
712,Cafe_712,25.062324,121.578304,4.1,4,44
713,Cafe_713,25.024768,121.515882,4.0,5,78
714,Cafe_714,25.036291,121.590629,4.7,4,59
715,Cafe_715,25.092837,121.570167,3.2,4,17
716,Cafe_716,25.058329,121.525189,3.5,1,56
717,Cafe_717,25.07122,121.567453,4.7,3,18
718,Cafe_718,25.090909,121.59258,3.6,2,21
719,Cafe_719,25.027984,121.505403,3.4,3,41
720,Cafe_720,25.074149,121.539555,3.9,2,40
721,Cafe_721,25.043194,121.537895,4.3,5,23
722,Cafe_722,25.066817,121.554954,4.1,3,73
723,Cafe_723,25.088932,121.574141,3.6,5,0
724,Cafe_724,25.067317,121.532564,3.9,1,24
725,Cafe_725,25.080764,121.591344,3.0,4,26
726,Cafe_726,25.052846,121.575863,3.6,5,20
727,Cafe_727,25.059192,121.53968,3.0,3,98
728,Cafe_728,25.026785,121.56752,4.5,2,55
729,Cafe_729,25.030896,121.590389,4.7,1,65
730,Cafe_730,25.023712,121.599254,3.3,2,55
731,Cafe_731,25.037523,121.543498,4.6,5,32
732,Cafe_732,25.034074,121.542199,3.8,4,4
733,Cafe_733,25.078545,121.541041,3.5,5,79
734,Cafe_734,25.022295,121.537364,4.7,5,27
735,Cafe_735,25.062755,121.59192,4.0,2,68
736,Cafe_736,25.063034,121.585787,4.0,2,17
737,Cafe_737,25.046997,121.599121,4.5,1,16
738,Cafe_738,25.082484,121.576438,4.3,5,87
739,Cafe_739,25.083996,121.545023,4.7,1,48
740,Cafe_740,25.02642,121.562095,4.6,4,80
741,Cafe_741,25.020178,121.572586,4.5,5,76
742,Cafe_742,25.034393,121.573534,4.9,5,94
743,Cafe_743,25.031626,121.593302,3.4,3,83
744,Cafe_744,25.073925,121.553259,3.3,5,43
745,Cafe_745,25.091678,121.515495,5.0,2,66
746,Cafe_746,25.032567,121.591268,3.5,4,45
747,Cafe_747,25.049884,121.532592,4.0,1,33
748,Cafe_748,25.095415,121.562739,4.1,2,10
749,Cafe_749,25.050999,121.581349,3.4,4,96
750,Cafe_750,25.049596,121.564109,4.2,3,23
751,Cafe_751,25.088588,121.57113,4.0,5,81
752,Cafe_752,25.088003,121.545989,4.7,1,22
753,Cafe_753,25.069822,121.58639,4.7,3,30
754,Cafe_754,25.078688,121.564286,4.1,2,2
755,Cafe_755,25.091482,121.511056,4.0,4,72
756,Cafe_756,25.088046,121.524272,4.9,5,31
757,Cafe_757,25.04488,121.565996,3.7,1,79
758,Cafe_758,25.061283,121.537754,4.2,5,76
759,Cafe_759,25.042241,121.530243,4.6,2,9
760,Cafe_760,25.065755,121.524055,4.6,4,46
761,Cafe_761,25.086833,121.584309,3.2,3,58
762,Cafe_762,25.05771,121.570021,3.4,2,23
763,Cafe_763,25.083425,121.546519,4.2,5,95
764,Cafe_764,25.088526,121.598947,3.3,2,11
765,Cafe_765,25.068286,121.564275,4.0,3,10
766,Cafe_766,25.081777,121.562033,3.3,2,62
767,Cafe_767,25.046889,121.588685,4.4,4,31
768,Cafe_768,25.033439,121.517485,4.6,4,3
769,Cafe_769,25.079114,121.510501,4.2,5,29
770,Cafe_770,25.077482,121.589264,3.4,2,66
771,Cafe_771,25.050763,121.547523,3.6,5,68
772,Cafe_772,25.07211,121.543378,3.7,4,40
773,Cafe_773,25.054246,121.599107,4.9,3,83
774,Cafe_774,25.047407,121.545415,4.4,4,51
775,Cafe_775,25.079454,121.54215,3.5,1,72
776,Cafe_776,25.049791,121.514687,4.2,2,77
777,Cafe_777,25.061348,121.500507,4.5,2,4
778,Cafe_778,25.089463,121.506845,4.8,5,21
779,Cafe_779,25.084173,121.522345,4.0,2,69
780,Cafe_780,25.08328,121.51712,4.5,4,43
781,Cafe_781,25.075789,121.594544,3.6,1,42
782,Cafe_782,25.09297,121.508135,3.8,4,36
783,Cafe_783,25.040876,121.507761,4.0,3,53
784,Cafe_784,25.085761,121.57176,4.7,1,2
785,Cafe_785,25.075146,121.54551,4.7,3,62
786,Cafe_786,25.08245,121.516889,3.2,1,90
787,Cafe_787,25.067874,121.518317,4.8,4,22
788,Cafe_788,25.07855,121.509364,4.4,3,99
789,Cafe_789,25.043603,121.558579,4.7,4,92
790,Cafe_790,25.042246,121.573068,4.7,3,92
791,Cafe_791,25.031272,121.555166,4.1,4,16
792,Cafe_792,25.050659,121.533658,4.9,2,27
793,Cafe_793,25.021173,121.5545,3.5,5,22
794,Cafe_794,25.08144,121.545805,4.2,4,56
795,Cafe_795,25.071441,121.563021,3.2,2,4
796,Cafe_796,25.049669,121.531944,4.5,3,9
797,Cafe_797,25.067912,121.588642,4.1,5,47
798,Cafe_798,25.035516,121.553239,3.7,1,75
799,Cafe_799,25.096281,121.589596,3.2,3,4
800,Cafe_800,25.020609,121.572284,4.5,2,26
801,Cafe_801,25.021037,121.511016,3.6,4,27
802,Cafe_802,25.061223,121.588233,3.5,5,20
803,Cafe_803,25.072348,121.555194,4.2,5,53
804,Cafe_804,25.037103,121.541651,4.3,1,97
805,Cafe_805,25.070151,121.556329,3.3,5,18
806,Cafe_806,25.04668,121.536819,4.5,1,15
807,Cafe_807,25.066578,121.568746,3.8,3,5
808,Cafe_808,25.040476,121.542315,4.6,1,2
809,Cafe_809,25.047704,121.580137,5.0,3,30
810,Cafe_810,25.057766,121.592785,3.7,2,86
811,Cafe_811,25.08358,121.591976,3.6,3,70
812,Cafe_812,25.067845,121.584482,4.7,3,35
813,Cafe_813,25.042521,121.597334,4.6,4,85
814,Cafe_814,25.057953,121.574963,3.3,5,32
815,Cafe_815,25.080973,121.584844,4.4,4,74
816,Cafe_816,25.021508,121.587726,3.9,4,45
817,Cafe_817,25.05866,121.530963,4.4,5,16
818,Cafe_818,25.094558,121.539634,3.7,1,3
819,Cafe_819,25.025848,121.56128,3.6,1,60
820,Cafe_820,25.069273,121.58956,4.1,1,6
821,Cafe_821,25.038049,121.598399,4.1,1,53
822,Cafe_822,25.08562,121.591989,4.2,1,88
823,Cafe_823,25.035529,121.588712,4.7,5,71
824,Cafe_824,25.029842,121.571923,3.0,5,17
825,Cafe_825,25.063052,121.515539,4.9,1,89
826,Cafe_826,25.075521,121.523627,4.9,2,52
827,Cafe_827,25.039697,121.562165,3.4,5,45
828,Cafe_828,25.089915,121.550476,4.6,3,42
829,Cafe_829,25.092645,121.570923,3.8,2,2
830,Cafe_830,25.047015,121.543058,3.8,2,48
831,Cafe_831,25.063304,121.547467,3.0,2,50
832,Cafe_832,25.095162,121.546451,4.0,1,79
833,Cafe_833,25.091716,121.509137,4.0,3,81
834,Cafe_834,25.065378,121.52633,4.3,3,1
835,Cafe_835,25.067935,121.575058,4.4,4,92
836,Cafe_836,25.024912,121.527258,3.8,3,22
837,Cafe_837,25.090278,121.555929,3.3,1,9
838,Cafe_838,25.074118,121.561363,3.7,3,18
839,Cafe_839,25.082062,121.501415,3.4,5,12
840,Cafe_840,25.045388,121.543073,4.4,2,69
841,Cafe_841,25.040942,121.528546,4.6,1,61
842,Cafe_842,25.022357,121.532871,4.4,5,88
843,Cafe_843,25.023498,121.584087,4.3,5,54
844,Cafe_844,25.05399,121.556681,4.5,1,69
845,Cafe_845,25.073634,121.527616,4.8,5,46
846,Cafe_846,25.058034,121.559114,4.2,2,2
847,Cafe_847,25.056524,121.559743,3.3,5,57
848,Cafe_848,25.027797,121.595365,4.4,2,97
849,Cafe_849,25.061289,121.562254,5.0,1,65
850,Cafe_850,25.044985,121.553587,3.1,2,22
851,Cafe_851,25.070146,121.513343,4.0,2,77
852,Cafe_852,25.073465,121.544484,4.2,1,92
853,Cafe_853,25.043191,121.551272,3.0,4,32
854,Cafe_854,25.089434,121.532989,3.8,1,81
855,Cafe_855,25.085305,121.581949,3.3,3,76
856,Cafe_856,25.079252,121.564147,3.0,4,78
857,Cafe_857,25.083688,121.55831,4.2,1,38
858,Cafe_858,25.054157,121.559782,4.0,4,33
859,Cafe_859,25.045777,121.54726,3.8,3,75
860,Cafe_860,25.043157,121.541947,4.5,3,47
861,Cafe_861,25.093917,121.531118,4.9,3,17
862,Cafe_862,25.095578,121.561104,4.2,1,19
863,Cafe_863,25.053533,121.535613,4.0,1,97
864,Cafe_864,25.059752,121.537492,3.8,5,42
865,Cafe_865,25.053661,121.57617,3.1,1,74
866,Cafe_866,25.098313,121.561604,3.6,4,76
867,Cafe_867,25.066026,121.538594,4.5,4,27
868,Cafe_868,25.044665,121.571513,3.6,5,24
869,Cafe_869,25.098566,121.572474,4.8,5,90
870,Cafe_870,25.040341,121.541457,4.9,3,29
871,Cafe_871,25.028242,121.512361,3.8,5,97
872,Cafe_872,25.078151,121.556536,3.4,3,40
873,Cafe_873,25.035401,121.559468,4.4,5,6
874,Cafe_874,25.020775,121.500685,3.6,5,14
875,Cafe_875,25.047225,121.551334,3.2,4,4
876,Cafe_876,25.031021,121.558003,3.3,5,12
877,Cafe_877,25.091481,121.503185,3.5,2,13
878,Cafe_878,25.045771,121.509836,4.3,1,83
879,Cafe_879,25.046279,121.520759,3.1,4,70
880,Cafe_880,25.083869,121.524575,3.2,4,41
881,Cafe_881,25.020259,121.566827,4.2,4,64
882,Cafe_882,25.09643,121.587602,3.0,1,12
883,Cafe_883,25.030767,121.579334,4.4,1,93
884,Cafe_884,25.062306,121.55307,4.7,3,80
885,Cafe_885,25.087233,121.575538,4.9,2,37
886,Cafe_886,25.03725,121.557097,4.3,1,41
887,Cafe_887,25.02141,121.525164,4.1,5,4
888,Cafe_888,25.054783,121.598867,3.7,3,48
889,Cafe_889,25.060504,121.596023,3.7,1,53
890,Cafe_890,25.094532,121.564166,4.0,5,96
891,Cafe_891,25.083176,121.50918,4.6,1,64
892,Cafe_892,25.063541,121.582103,3.3,1,16
893,Cafe_893,25.041437,121.530243,3.4,1,48
894,Cafe_894,25.054903,121.564168,4.9,5,57
895,Cafe_895,25.061221,121.51098,3.4,2,38
896,Cafe_896,25.023327,121.535955,4.6,2,11
897,Cafe_897,25.065441,121.585231,4.9,5,94
898,Cafe_898,25.041523,121.516175,3.0,4,91
899,Cafe_899,25.043399,121.596163,4.1,1,72
900,Cafe_900,25.045612,121.520532,4.6,2,52
901,Cafe_901,25.05885,121.545284,4.1,1,28
902,Cafe_902,25.092457,121.512048,3.4,3,14
903,Cafe_903,25.039385,121.593839,4.2,4,72
904,Cafe_904,25.083592,121.558765,4.7,5,7
905,Cafe_905,25.060873,121.506925,5.0,5,2
906,Cafe_906,25.052658,121.520123,4.9,4,63
907,Cafe_907,25.027345,121.54912,4.2,1,78
908,Cafe_908,25.069208,121.596495,4.4,1,90
909,Cafe_909,25.067535,121.559743,3.6,5,35
910,Cafe_910,25.088443,121.555779,3.6,1,89
911,Cafe_911,25.092388,121.568961,4.8,4,15
912,Cafe_912,25.077246,121.592216,4.0,2,28
913,Cafe_913,25.02921,121.526279,4.3,3,64
914,Cafe_914,25.022153,121.585216,3.7,5,82
915,Cafe_915,25.044075,121.576896,3.3,3,88
916,Cafe_916,25.022408,121.512492,4.3,1,84
917,Cafe_917,25.097086,121.539364,3.0,2,18
918,Cafe_918,25.068975,121.539108,4.1,2,38
919,Cafe_919,25.055114,121.560621,5.0,3,42
920,Cafe_920,25.078636,121.507257,4.9,5,89
921,Cafe_921,25.0735,121.576836,4.0,4,82
922,Cafe_922,25.07867,121.525739,3.7,1,68
923,Cafe_923,25.034288,121.505523,3.4,2,90
924,Cafe_924,25.021444,121.537242,3.2,4,7
925,Cafe_925,25.031685,121.555755,4.2,4,91
926,Cafe_926,25.099249,121.527841,4.5,4,3
927,Cafe_927,25.035552,121.539554,4.0,4,50
928,Cafe_928,25.024173,121.547309,4.1,3,78
929,Cafe_929,25.046937,121.581885,3.1,1,23
930,Cafe_930,25.063321,121.54859,3.1,2,19
931,Cafe_931,25.072897,121.509901,3.2,5,76
932,Cafe_932,25.063548,121.561534,4.6,5,58
933,Cafe_933,25.059695,121.574094,4.8,2,100
934,Cafe_934,25.085678,121.541586,4.3,4,27
935,Cafe_935,25.057538,121.507224,4.5,1,30
936,Cafe_936,25.078561,121.519665,3.9,5,96
937,Cafe_937,25.026618,121.560848,3.6,2,21
938,Cafe_938,25.022022,121.579338,3.7,4,100
939,Cafe_939,25.068171,121.516992,3.1,1,19
940,Cafe_940,25.027978,121.514452,4.8,2,69
941,Cafe_941,25.022493,121.585313,3.6,2,39
942,Cafe_942,25.097149,121.547152,4.3,3,62
943,Cafe_943,25.062683,121.547524,5.0,4,81
944,Cafe_944,25.03789,121.52883,3.9,3,76
945,Cafe_945,25.087563,121.527808,4.0,1,27
946,Cafe_946,25.058799,121.581152,4.9,5,82
947,Cafe_947,25.03946,121.514297,3.5,3,14
948,Cafe_948,25.031909,121.509601,3.3,2,55
949,Cafe_949,25.091839,121.593943,5.0,5,2
950,Cafe_950,25.053703,121.57433,3.2,3,87
951,Cafe_951,25.03627,121.563414,3.1,4,44
952,Cafe_952,25.043914,121.517912,4.2,5,90
953,Cafe_953,25.031071,121.581169,4.0,2,55
954,Cafe_954,25.03748,121.598587,3.9,1,53
955,Cafe_955,25.088964,121.516365,4.8,3,65
956,Cafe_956,25.028425,121.520489,3.8,4,46
957,Cafe_957,25.077655,121.566107,4.5,5,22
958,Cafe_958,25.036026,121.518045,4.0,1,32
959,Cafe_959,25.087487,121.548419,3.5,5,81
960,Cafe_960,25.074381,121.534664,3.1,5,25
961,Cafe_961,25.0473,121.532015,3.8,3,57
962,Cafe_962,25.067357,121.51035,4.1,1,5
963,Cafe_963,25.058659,121.50382,3.0,2,83
964,Cafe_964,25.021046,121.584285,4.4,4,74
965,Cafe_965,25.09577,121.514383,3.5,3,77
966,Cafe_966,25.057795,121.519643,3.1,3,94
967,Cafe_967,25.07897,121.548475,3.4,5,85
968,Cafe_968,25.065371,121.525416,4.2,2,7
969,Cafe_969,25.087,121.548137,4.7,2,39
970,Cafe_970,25.075568,121.539478,3.4,2,23
971,Cafe_971,25.050577,121.56242,4.8,1,73
972,Cafe_972,25.09315,121.575782,3.1,5,57
973,Cafe_973,25.075006,121.569807,4.1,3,84
974,Cafe_974,25.07735,121.527714,3.4,4,64
975,Cafe_975,25.055568,121.50988,3.1,3,44
976,Cafe_976,25.04846,121.502027,3.8,4,79
977,Cafe_977,25.054744,121.505755,3.5,5,57
978,Cafe_978,25.078042,121.591025,4.3,2,80
979,Cafe_979,25.031779,121.536276,3.1,3,36
980,Cafe_980,25.079737,121.56397,3.0,1,68
981,Cafe_981,25.083731,121.516187,4.8,1,88
982,Cafe_982,25.061589,121.590861,4.8,1,74
983,Cafe_983,25.066598,121.593277,4.0,5,11
984,Cafe_984,25.071441,121.524854,4.4,2,29
985,Cafe_985,25.049898,121.515284,4.6,1,91
986,Cafe_986,25.056884,121.582016,3.7,3,90
987,Cafe_987,25.031155,121.504998,3.8,3,78
988,Cafe_988,25.057586,121.570315,4.2,3,72
989,Cafe_989,25.053613,121.524077,4.1,1,69
990,Cafe_990,25.069306,121.527559,4.8,5,0
991,Cafe_991,25.058766,121.545581,4.0,4,34
992,Cafe_992,25.066267,121.528029,4.4,3,30
993,Cafe_993,25.065006,121.579486,3.8,1,12
994,Cafe_994,25.077138,121.510984,3.3,4,34
995,Cafe_995,25.022233,121.598628,3.1,3,9
996,Cafe_996,25.085914,121.568865,3.9,2,81
997,Cafe_997,25.062962,121.59463,3.3,3,6
998,Cafe_998,25.077015,121.502041,3.7,4,79
999,Cafe_999,25.056698,121.508774,4.3,5,68
